Date,High,Low,Open,Close,Volume,Adj Close
2018-08-22,53.29999923706055,51.630001068115234,51.650001525878906,53.29999923706055,13073500.0,38.78853225708008
2018-08-23,53.52000045776367,52.650001525878906,53.099998474121094,53.349998474121094,12263000.0,38.824920654296875
2018-08-24,54.459999084472656,53.54999923706055,53.599998474121094,54.150001525878906,10971100.0,39.40711975097656
2018-08-27,55.66999816894531,54.16999816894531,54.16999816894531,55.66999816894531,11205300.0,40.513275146484375
2018-08-28,56.40999984741211,55.06999969482422,55.93000030517578,55.650001525878906,17875600.0,40.49872589111328
2018-08-29,56.15999984741211,55.13999938964844,55.25,55.220001220703125,10292800.0,40.185791015625
2018-08-30,55.88999938964844,54.400001525878906,55.29999923706055,54.56999969482422,14432500.0,39.71276092529297
2018-08-31,54.79999923706055,53.310001373291016,54.52000045776367,53.619998931884766,15000000.0,39.02141189575195
2018-09-03,54.16999816894531,53.209999084472656,53.29999923706055,54.04999923706055,4356600.0,39.3343391418457
2018-09-04,53.790000915527344,52.0,53.599998474121094,52.0,10521800.0,37.842472076416016
2018-09-05,52.63999938964844,51.75,52.08000183105469,52.150001525878906,7100000.0,37.951637268066406
2018-09-06,53.869998931884766,52.400001525878906,52.790000915527344,53.47999954223633,12479400.0,38.919525146484375
2018-09-10,54.040000915527344,52.959999084472656,53.90999984741211,53.220001220703125,9341300.0,38.730316162109375
2018-09-11,52.9900016784668,52.130001068115234,52.61000061035156,52.59000015258789,10347800.0,38.2718391418457
2018-09-12,53.709999084472656,52.18000030517578,53.0,53.45000076293945,14230800.0,38.8976936340332
2018-09-13,54.43000030517578,53.52000045776367,53.70000076293945,53.779998779296875,14353500.0,39.137847900390625
2018-09-14,55.22999954223633,54.04999923706055,54.099998474121094,55.20000076293945,17021500.0,40.17123794555664
2018-09-17,55.56999969482422,54.790000915527344,55.29999923706055,55.040000915527344,12096900.0,40.05480194091797
2018-09-18,57.470001220703125,55.5099983215332,55.630001068115234,57.34000015258789,20647900.0,41.72860336303711
2018-09-19,58.939998626708984,57.529998779296875,57.61000061035156,58.58000183105469,12451900.0,42.63099670410156
2018-09-20,59.61000061035156,58.43000030517578,59.209999084472656,59.31999969482422,11264600.0,43.16952896118164
2018-09-21,61.0099983215332,59.599998474121094,59.88999938964844,61.0099983215332,23057600.0,44.39940643310547
2018-09-24,61.25,60.150001525878906,60.849998474121094,60.20000076293945,9008600.0,43.8099365234375
2018-09-25,62.220001220703125,59.86000061035156,60.0,62.20000076293945,16840000.0,45.26542282104492
2018-09-26,62.41999816894531,59.75,62.20000076293945,60.0099983215332,24600600.0,43.671669006347656
2018-09-27,60.75,58.61000061035156,60.220001220703125,59.47999954223633,20631400.0,43.28596115112305
2018-09-28,60.290000915527344,58.849998474121094,58.849998474121094,59.81999969482422,14753000.0,43.53339385986328
2018-10-01,60.56999969482422,59.08000183105469,59.68000030517578,60.400001525878906,8976500.0,43.955482482910156
2018-10-02,61.7400016784668,60.47999954223633,60.869998931884766,61.20000076293945,20530200.0,44.53768539428711
2018-10-03,62.189998626708984,59.31999969482422,62.0099983215332,59.95000076293945,26674700.0,43.62800598144531
2018-10-04,60.34000015258789,58.66999816894531,59.9900016784668,58.79999923706055,14396500.0,42.791099548339844
2018-10-05,58.310001373291016,57.22999954223633,57.849998474121094,57.4900016784668,20202600.0,41.837764739990234
2018-10-08,57.56999969482422,55.2599983215332,57.0,57.04999923706055,26384200.0,41.51755905151367
2018-10-09,58.31999969482422,56.720001220703125,57.400001525878906,57.70000076293945,17830500.0,41.99058532714844
2018-10-10,58.13999938964844,55.88999938964844,57.380001068115234,55.88999938964844,14135900.0,40.673377990722656
2018-10-11,57.15999984741211,55.619998931884766,56.439998626708984,56.47999954223633,15976400.0,41.102745056152344
2018-10-15,58.45000076293945,56.84000015258789,56.95000076293945,57.66999816894531,16290900.0,41.968753814697266
2018-10-16,58.849998474121094,57.25,57.939998626708984,57.70000076293945,15825800.0,41.99058532714844
2018-10-17,58.91999816894531,57.75,58.34000015258789,58.79999923706055,21832000.0,42.791099548339844
2018-10-18,58.849998474121094,56.31999969482422,58.849998474121094,56.5,17237800.0,41.11730194091797
2018-10-19,57.529998779296875,56.36000061035156,57.099998474121094,56.529998779296875,13429700.0,41.13913345336914
2018-10-22,58.41999816894531,57.029998779296875,57.70000076293945,58.369998931884766,14084400.0,42.47817611694336
2018-10-23,57.54999923706055,56.0,57.310001373291016,56.75,20763100.0,41.29923629760742
2018-10-24,57.59000015258789,54.43000030517578,57.400001525878906,54.43000030517578,17954800.0,39.61088180541992
2018-10-25,56.040000915527344,53.79999923706055,55.970001220703125,54.61000061035156,29494700.0,39.74187088012695
2018-10-26,55.88999938964844,53.5099983215332,54.900001525878906,55.599998474121094,26630300.0,40.46233367919922
2018-10-29,54.38999938964844,52.599998474121094,54.029998779296875,53.099998474121094,26198300.0,38.642982482910156
2018-10-30,54.849998474121094,52.959999084472656,53.599998474121094,53.869998931884766,23799200.0,39.203346252441406
2018-10-31,56.709999084472656,54.27000045776367,54.349998474121094,56.709999084472656,26626000.0,41.27012634277344
2018-11-01,58.2599983215332,55.52000045776367,56.75,57.5,20420000.0,41.84503936767578
2018-11-05,58.0,57.040000915527344,57.61000061035156,57.529998779296875,15491800.0,41.86687088012695
2018-11-06,57.849998474121094,56.560001373291016,57.0,57.22999954223633,11211000.0,41.6485481262207
2018-11-07,58.150001525878906,57.400001525878906,57.790000915527344,57.59000015258789,12982500.0,41.91053771972656
2018-11-08,58.77000045776367,57.02000045776367,57.779998779296875,57.02000045776367,16743700.0,41.4957275390625
2018-11-09,57.0,54.130001068115234,56.5,54.650001525878906,29209700.0,39.77098083496094
2018-11-12,55.45000076293945,54.400001525878906,55.099998474121094,54.849998474121094,15985200.0,39.91653060913086
2018-11-13,56.27000045776367,54.349998474121094,54.900001525878906,56.27000045776367,18790200.0,40.94991683959961
2018-11-14,55.66999816894531,54.25,55.209999084472656,55.15999984741211,28360900.0,40.14213180541992
2018-11-16,56.349998474121094,55.150001525878906,55.849998474121094,56.150001525878906,19633700.0,40.86259460449219
2018-11-19,56.279998779296875,54.810001373291016,56.150001525878906,55.369998931884766,12979700.0,40.294952392578125
2018-11-21,54.54999923706055,53.709999084472656,54.150001525878906,54.529998779296875,18590600.0,39.683650970458984
2018-11-22,54.720001220703125,53.75,54.689998626708984,54.040000915527344,9255400.0,39.327064514160156
2018-11-23,53.38999938964844,50.349998474121094,53.38999938964844,50.349998474121094,33531500.0,36.64170455932617
2018-11-26,51.09000015258789,49.0,49.95000076293945,50.119998931884766,30327300.0,36.47431945800781
2018-11-27,50.4900016784668,49.099998474121094,49.689998626708984,49.91999816894531,25582700.0,36.328773498535156
2018-11-28,52.31999969482422,50.220001220703125,50.5,52.29999923706055,29038300.0,38.060791015625
2018-11-29,52.72999954223633,51.130001068115234,51.91999816894531,52.0,23362000.0,37.842472076416016
2018-11-30,53.689998626708984,51.560001373291016,51.560001373291016,52.79999923706055,29502000.0,38.42466354370117
2018-12-03,55.68000030517578,53.7400016784668,55.599998474121094,54.11000061035156,32418200.0,39.37800598144531
2018-12-04,54.52000045776367,52.5,54.349998474121094,52.880001068115234,26844200.0,38.48288345336914
2018-12-05,53.47999954223633,52.43000030517578,53.29999923706055,52.79999923706055,9656100.0,38.42466354370117
2018-12-06,52.599998474121094,51.06999969482422,51.70000076293945,52.29999923706055,21376400.0,38.060791015625
2018-12-07,53.2599983215332,51.09000015258789,52.47999954223633,51.290000915527344,19472100.0,37.325775146484375
2018-12-10,51.63999938964844,50.189998626708984,51.119998931884766,50.20000076293945,14331300.0,36.53253936767578
2018-12-11,51.7400016784668,50.25,51.150001525878906,50.599998474121094,19443900.0,36.82363510131836
2018-12-12,51.400001525878906,50.349998474121094,51.150001525878906,50.369998931884766,15808900.0,36.656253814697266
2018-12-13,51.279998779296875,50.25,50.849998474121094,50.599998474121094,15149000.0,36.82363510131836
2018-12-14,51.189998626708984,49.849998474121094,50.380001068115234,50.880001068115234,16910700.0,37.027408599853516
2018-12-17,52.27000045776367,51.029998779296875,51.900001525878906,51.25,21401300.0,37.296669006347656
2018-12-18,52.189998626708984,51.349998474121094,51.349998474121094,51.439998626708984,18988400.0,37.434932708740234
2018-12-19,52.400001525878906,50.0099983215332,51.79999923706055,50.0099983215332,24414200.0,36.39426803588867
2018-12-20,51.16999816894531,49.45000076293945,50.7400016784668,49.810001373291016,25323700.0,36.248722076416016
2018-12-21,51.25,50.220001220703125,50.279998779296875,50.86000061035156,28272600.0,37.012847900390625
2018-12-26,50.70000076293945,49.400001525878906,50.11000061035156,50.439998626708984,13356400.0,36.70719528198242
2018-12-27,50.38999938964844,49.279998779296875,50.099998474121094,49.5,14332000.0,36.02312469482422
2018-12-28,51.20000076293945,50.25,50.310001373291016,51.0,11914300.0,37.11473083496094
2019-01-02,51.369998931884766,49.790000915527344,50.0099983215332,51.09000015258789,17319600.0,37.18022537231445
2019-01-03,50.939998626708984,48.400001525878906,50.79999923706055,49.0,30120000.0,35.65925216674805
2019-01-04,52.45000076293945,49.81999969482422,49.81999969482422,52.189998626708984,43360100.0,37.980743408203125
2019-01-07,53.650001525878906,51.720001220703125,52.869998931884766,51.90999984741211,20998900.0,37.7769775390625
2019-01-08,52.79999923706055,51.619998931884766,52.20000076293945,52.40999984741211,19925600.0,38.140846252441406
2019-01-09,54.060001373291016,52.83000183105469,53.15999984741211,53.689998626708984,27695500.0,39.072349548339844
2019-01-10,53.290000915527344,52.27000045776367,53.22999954223633,53.099998474121094,18113600.0,38.642982482910156
2019-01-11,53.459999084472656,52.380001068115234,53.2599983215332,52.380001068115234,12360400.0,38.11901092529297
2019-01-14,52.70000076293945,51.43000030517578,51.97999954223633,52.599998474121094,14626300.0,38.27911376953125
2019-01-15,53.20000076293945,51.869998931884766,52.849998474121094,52.349998474121094,14480300.0,38.0971794128418
2019-01-16,52.81999969482422,52.20000076293945,52.400001525878906,52.650001525878906,15375100.0,38.31550598144531
2019-01-17,54.709999084472656,52.27000045776367,52.439998626708984,54.22999954223633,25525500.0,39.46533203125
2019-01-18,55.599998474121094,54.25,54.95000076293945,54.7599983215332,25815900.0,39.851036071777344
2019-01-21,55.349998474121094,54.38999938964844,54.849998474121094,55.279998779296875,10676600.0,40.22945785522461
2019-01-22,55.08000183105469,54.349998474121094,54.47999954223633,55.08000183105469,17154300.0,40.08390808105469
2019-01-23,55.900001525878906,55.33000183105469,55.459999084472656,55.650001525878906,13470400.0,40.49872589111328
2019-01-24,56.20000076293945,55.5,55.79999923706055,56.150001525878906,14118200.0,40.86259460449219
2019-01-28,45.0,42.36000061035156,45.0,42.36000061035156,183534500.0,30.827062606811523
2019-01-29,44.689998626708984,42.599998474121094,43.27000045776367,42.7400016784668,68335900.0,31.103605270385742
2019-01-30,46.79999923706055,44.97999954223633,46.25,46.599998474121094,67892500.0,33.91267395019531
2019-01-31,47.439998626708984,45.5,46.9900016784668,45.5,39814600.0,33.112159729003906
2019-02-01,46.33000183105469,45.58000183105469,45.720001220703125,46.25,21286700.0,33.65796661376953
2019-02-04,46.099998474121094,44.04999923706055,46.0,44.68000030517578,35888900.0,32.515419006347656
2019-02-05,45.209999084472656,43.810001373291016,44.45000076293945,44.52000045776367,21992300.0,32.39897918701172
2019-02-06,44.400001525878906,42.459999084472656,44.0,42.459999084472656,29257400.0,30.89983367919922
2019-02-07,42.790000915527344,41.209999084472656,42.150001525878906,41.59000015258789,31403200.0,30.266704559326172
2019-02-08,43.59000015258789,40.5099983215332,40.63999938964844,43.15999984741211,48169600.0,31.409255981445312
2019-02-11,44.04999923706055,41.88999938964844,43.86000061035156,42.02000045776367,30697300.0,30.57962989807129
2019-02-12,44.33000183105469,42.04999923706055,42.5,44.29999923706055,36421200.0,32.23887252807617
2019-02-13,45.9900016784668,44.29999923706055,44.310001373291016,45.4900016784668,38153200.0,33.104888916015625
2019-02-14,45.939998626708984,45.04999923706055,45.38999938964844,45.65999984741211,24055400.0,33.228599548339844
2019-02-15,46.02000045776367,45.189998626708984,45.400001525878906,45.880001068115234,27877700.0,33.388702392578125
2019-02-18,46.150001525878906,44.900001525878906,45.790000915527344,45.25,18777400.0,32.93022918701172
2019-02-19,45.939998626708984,45.22999954223633,45.5,45.4900016784668,20523500.0,33.104888916015625
2019-02-20,46.08000183105469,44.939998626708984,45.900001525878906,45.79999923706055,25493000.0,33.33048629760742
2019-02-21,46.09000015258789,45.130001068115234,45.84000015258789,45.380001068115234,21401300.0,33.024837493896484
2019-02-22,47.060001373291016,45.56999969482422,45.70000076293945,46.9900016784668,17580700.0,34.196495056152344
2019-02-25,47.75,46.400001525878906,47.349998474121094,47.119998931884766,16801500.0,34.291099548339844
2019-02-26,47.290000915527344,46.599998474121094,46.790000915527344,47.20000076293945,10362900.0,34.34931945800781
2019-02-27,47.25,46.34000015258789,47.25,46.83000183105469,15004800.0,34.08005905151367
2019-02-28,47.099998474121094,46.099998474121094,46.58000183105469,47.099998474121094,17877800.0,34.276546478271484
2019-03-01,47.5,44.54999923706055,47.290000915527344,46.7400016784668,29872100.0,34.01456069946289
2019-03-06,48.04999923706055,47.189998626708984,47.43000030517578,48.04999923706055,15244200.0,34.967899322509766
2019-03-07,48.959999084472656,47.720001220703125,47.83000183105469,48.86000061035156,21112500.0,35.557369232177734
2019-03-08,48.88999938964844,47.650001525878906,48.2599983215332,48.849998474121094,25446000.0,35.550086975097656
2019-03-11,49.95000076293945,48.61000061035156,48.900001525878906,49.880001068115234,20201600.0,36.29966354370117
2019-03-12,50.33000183105469,49.54999923706055,49.79999923706055,49.970001220703125,15591300.0,36.36516189575195
2019-03-13,51.0,49.70000076293945,49.939998626708984,50.70000076293945,21999200.0,36.89641189575195
2019-03-14,50.93000030517578,50.20000076293945,50.79999923706055,50.709999084472656,17257400.0,36.903682708740234
2019-03-15,51.2400016784668,50.400001525878906,50.79999923706055,50.54999923706055,26054400.0,36.78725051879883
2019-03-18,50.66999816894531,49.83000183105469,50.25,50.459999084472656,23021400.0,36.72175598144531
2019-03-19,52.38999938964844,50.59000015258789,50.70000076293945,51.900001525878906,32034400.0,37.76969909667969
2019-03-20,51.68000030517578,50.400001525878906,51.45000076293945,50.560001373291016,25667000.0,36.794525146484375
2019-03-21,51.470001220703125,50.5099983215332,50.529998779296875,50.88999938964844,19660000.0,37.0346794128418
2019-03-22,51.33000183105469,49.70000076293945,50.470001220703125,50.04999923706055,25714700.0,36.423377990722656
2019-03-25,50.310001373291016,49.15999984741211,49.599998474121094,49.54999923706055,15897500.0,36.059505462646484
2019-03-26,50.70000076293945,49.79999923706055,49.810001373291016,50.279998779296875,13413800.0,36.590755462646484
2019-03-27,50.7400016784668,49.310001373291016,50.04999923706055,49.599998474121094,20805100.0,36.09589767456055
